Rating,Days
4.0,731192.0
4.0,731192.0
4.0,731197.0
5.0,735173.0
5.0,731190.0
5.0,736250.0
4.0,736261.0
5.0,731194.0
5.0,734804.0
5.0,732353.0
5.0,734879.0
5.0,731218.0
5.0,734786.0
5.0,731192.0
5.0,731190.0
5.0,733416.0
4.0,731190.0
5.0,730782.0
4.0,731532.0
5.0,733380.0
3.0,731192.0
5.0,732661.0
3.0,731185.0
5.0,735902.0
5.0,732688.0
5.0,731524.0
5.0,735546.0
5.0,735255.0
5.0,735598.0
5.0,731193.0
4.0,735916.0
4.0,731200.0
4.0,731946.0
5.0,731494.0
4.0,731189.0
5.0,731182.0
5.0,734164.0
5.0,734810.0
5.0,732682.0
5.0,735892.0
5.0,731189.0
5.0,731190.0
5.0,731187.0
5.0,735527.0
5.0,731211.0
5.0,732719.0
5.0,732705.0
4.0,732663.0
5.0,731189.0
4.0,731193.0
5.0,735928.0
5.0,734451.0
4.0,731180.0
4.0,730810.0
5.0,732662.0
5.0,731620.0
5.0,731210.0
5.0,735527.0
4.0,731190.0
5.0,735958.0
5.0,735255.0
5.0,731182.0
5.0,731184.0
4.0,731198.0
5.0,731191.0
5.0,734048.0
4.0,731191.0
5.0,735258.0
2.0,731242.0
5.0,731193.0
5.0,735927.0
2.0,731190.0
3.0,731194.0
4.0,731188.0
4.0,732664.0
5.0,735589.0
5.0,735252.0
5.0,730080.0
3.0,732338.0
5.0,735152.0
5.0,736293.0
5.0,735568.0
5.0,734164.0
5.0,732659.0
5.0,731188.0
5.0,731190.0
5.0,731592.0
4.0,731182.0
5.0,735880.0
5.0,732682.0
4.0,735173.0
5.0,734037.0
3.0,731242.0
5.0,731578.0
5.0,731188.0
5.0,731192.0
5.0,733031.0
5.0,731191.0
2.0,731191.0
5.0,729773.0
5.0,731189.0
5.0,731195.0
5.0,729773.0
5.0,731188.0
3.0,731189.0
4.0,731483.0
5.0,735914.0
5.0,730035.0
5.0,735196.0
4.0,731525.0
5.0,731204.0
5.0,733405.0
5.0,735589.0
4.0,731189.0
5.0,731196.0
4.0,733429.0
5.0,730767.0
4.0,731196.0
5.0,731200.0
5.0,731190.0
2.0,731946.0
5.0,731190.0
5.0,735198.0
5.0,734467.0
2.0,731189.0
5.0,736281.0
5.0,731190.0
3.0,731184.0
5.0,735961.0
5.0,731192.0
4.0,731219.0
4.0,731187.0
5.0,735989.0
5.0,731862.0
5.0,731191.0
4.0,732663.0
5.0,730787.0
5.0,735138.0
5.0,735619.0
5.0,731190.0
5.0,732666.0
5.0,732671.0
3.0,731192.0
4.0,732661.0
5.0,731189.0
5.0,736250.0
4.0,731197.0
5.0,732666.0
5.0,732953.0
5.0,731191.0
5.0,731192.0
5.0,735988.0
5.0,731191.0
5.0,729796.0
5.0,731192.0
5.0,735159.0
5.0,730457.0
5.0,736287.0
4.0,732718.0
5.0,734857.0
3.0,731189.0
5.0,731190.0
4.0,734905.0
5.0,732281.0
5.0,735910.0
5.0,731192.0
5.0,729784.0
5.0,735575.0
5.0,731190.0
5.0,735504.0
4.0,736244.0
5.0,730469.0
5.0,731189.0
5.0,732230.0
5.0,731188.0
5.0,731189.0
5.0,731189.0
3.0,731205.0
5.0,731191.0
5.0,731533.0
5.0,731195.0
5.0,731186.0
4.0,732654.0
5.0,731189.0
5.0,733428.0
5.0,735870.0
5.0,731191.0
5.0,735204.0
4.0,735526.0
5.0,729809.0
5.0,733400.0
5.0,730077.0
5.0,731190.0
5.0,731189.0
5.0,736265.0
4.0,731190.0
4.0,733787.0
5.0,736303.0
5.0,735134.0
5.0,735956.0
4.0,731199.0
5.0,731192.0
5.0,731192.0
5.0,730013.0
5.0,735911.0
5.0,735911.0
3.0,731169.0
5.0,730066.0
5.0,730092.0
5.0,731568.0
5.0,731181.0
5.0,731197.0
5.0,731182.0
3.0,732701.0
4.0,731192.0
5.0,731878.0
5.0,731197.0
5.0,731190.0
5.0,735973.0
5.0,731527.0
5.0,731193.0
5.0,735135.0
5.0,734527.0
5.0,731192.0
5.0,731188.0
5.0,730859.0
5.0,731190.0
5.0,731190.0
5.0,734527.0
3.0,731216.0
4.0,731189.0
5.0,731506.0
5.0,731964.0
5.0,731191.0
5.0,731190.0
5.0,731190.0
5.0,732674.0
5.0,731609.0
5.0,731190.0
5.0,731191.0
5.0,731197.0
5.0,731194.0
3.0,731189.0
5.0,731188.0
5.0,730042.0
5.0,731876.0
4.0,731197.0
5.0,734478.0
5.0,731190.0
5.0,731922.0
5.0,730053.0
5.0,730431.0
5.0,735224.0
5.0,731204.0
2.0,731197.0
5.0,736241.0
4.0,731196.0
5.0,731197.0
5.0,730512.0
5.0,735881.0
5.0,735502.0
5.0,735942.0
5.0,731189.0
5.0,731192.0
5.0,735197.0
5.0,731190.0
4.0,735891.0
5.0,730382.0
4.0,735889.0
5.0,730094.0
5.0,731191.0
5.0,732961.0
5.0,734828.0
5.0,736222.0
4.0,731191.0
5.0,731189.0
5.0,731122.0
5.0,732652.0
4.0,731200.0
5.0,732661.0
5.0,736235.0
4.0,731191.0
4.0,731195.0
5.0,731898.0
5.0,730485.0
5.0,732665.0
5.0,735197.0
5.0,730116.0
5.0,732629.0
4.0,731867.0
1.0,733019.0
5.0,732663.0
5.0,731483.0
5.0,735913.0
4.0,731180.0
5.0,735624.0
5.0,735535.0
4.0,731195.0
5.0,731192.0
4.0,732661.0
4.0,732664.0
5.0,735924.0
5.0,731191.0
5.0,731192.0
4.0,732662.0
5.0,731508.0
5.0,732715.0
4.0,735951.0
5.0,731198.0
5.0,730519.0
4.0,731480.0
5.0,729808.0
4.0,731205.0
4.0,731241.0
3.0,731193.0
5.0,735618.0
2.0,731187.0
5.0,730874.0
5.0,735937.0
5.0,731180.0
4.0,735921.0
5.0,731185.0
5.0,732666.0
5.0,731192.0
3.0,731559.0
5.0,729780.0
5.0,735219.0
4.0,731240.0
3.0,731501.0
4.0,732664.0
5.0,735535.0
5.0,732662.0
5.0,731190.0
4.0,731191.0
5.0,735891.0
5.0,735608.0
4.0,731625.0
5.0,735512.0
5.0,735526.0
5.0,731193.0
5.0,735280.0
5.0,731577.0
5.0,732667.0
5.0,731197.0
5.0,732665.0
5.0,731517.0
5.0,731938.0
5.0,730121.0
4.0,730767.0
3.0,731183.0
5.0,735488.0
4.0,735527.0
3.0,731212.0
5.0,731602.0
4.0,731189.0
3.0,732662.0
4.0,732675.0
5.0,731492.0
4.0,731192.0
5.0,735270.0
5.0,730061.0
5.0,735574.0
5.0,731239.0
4.0,731188.0
5.0,731599.0
5.0,732670.0
5.0,731193.0
4.0,731221.0
4.0,731236.0
5.0,735514.0
5.0,735632.0
5.0,735493.0
5.0,731185.0
5.0,730438.0
4.0,731190.0
5.0,731189.0
2.0,731196.0
5.0,731264.0
5.0,735284.0
5.0,735605.0
5.0,735977.0
4.0,735252.0
4.0,730816.0
5.0,735965.0
3.0,735142.0
5.0,735610.0
5.0,731182.0
5.0,735163.0
5.0,731180.0
5.0,731192.0
2.0,731187.0
5.0,731191.0
5.0,735609.0
5.0,734897.0
4.0,731190.0
3.0,731190.0
4.0,733705.0
5.0,731191.0
4.0,731188.0
5.0,730014.0
5.0,735542.0
3.0,731190.0
5.0,731610.0
4.0,731987.0
5.0,731233.0
5.0,731484.0
4.0,731192.0
5.0,735625.0
5.0,736291.0
4.0,731233.0
5.0,732233.0
5.0,731230.0
5.0,736247.0
5.0,730158.0
4.0,732662.0
5.0,731190.0
4.0,735549.0
5.0,732668.0
5.0,735597.0
5.0,735586.0
5.0,731190.0
5.0,731190.0
5.0,731866.0
5.0,731191.0
5.0,735940.0
4.0,731869.0
5.0,735598.0
5.0,731872.0
5.0,730453.0
5.0,735899.0
5.0,730853.0
5.0,731192.0
5.0,731192.0
5.0,735902.0
5.0,732657.0
5.0,731524.0
5.0,735199.0
5.0,732668.0
5.0,730109.0
4.0,732674.0
5.0,734088.0
5.0,735137.0
5.0,729760.0
5.0,729769.0
5.0,731193.0
5.0,734415.0
5.0,731203.0
5.0,731203.0
5.0,736278.0
5.0,731473.0
4.0,732661.0
5.0,731189.0
5.0,731189.0
5.0,735920.0
5.0,730088.0
5.0,731204.0
4.0,734822.0
5.0,732660.0
5.0,735204.0
5.0,734787.0
5.0,732665.0
5.0,731244.0
5.0,731189.0
5.0,729752.0
4.0,731195.0
5.0,732660.0
5.0,735951.0
5.0,731844.0
5.0,731587.0
5.0,735963.0
5.0,729772.0
5.0,735221.0
5.0,731189.0
4.0,732967.0
5.0,730085.0
5.0,735555.0
5.0,730095.0
5.0,731189.0
5.0,731191.0
4.0,734880.0
5.0,731190.0
3.0,732999.0
5.0,731190.0
5.0,732961.0
5.0,735933.0
5.0,731867.0
5.0,731190.0
5.0,731953.0
2.0,736292.0
5.0,731191.0
5.0,731189.0
5.0,731190.0
5.0,731978.0
5.0,732272.0
2.0,731203.0
5.0,735952.0
4.0,732660.0
5.0,735879.0
5.0,729780.0
5.0,732346.0
5.0,731937.0
5.0,735953.0
5.0,735870.0
5.0,731194.0
5.0,731544.0
5.0,731190.0
5.0,731190.0
5.0,734906.0
5.0,732680.0
5.0,735542.0
4.0,731194.0
5.0,735867.0
5.0,731190.0
5.0,731190.0
5.0,732666.0
5.0,731875.0
3.0,734098.0
5.0,731190.0
4.0,734450.0
5.0,735549.0
5.0,731188.0
4.0,730159.0
5.0,730084.0
5.0,731189.0
4.0,731200.0
5.0,729753.0
5.0,736237.0
4.0,731189.0
5.0,731193.0
5.0,730804.0
5.0,731192.0
5.0,735248.0
5.0,731189.0
5.0,734810.0
3.0,735534.0
5.0,732662.0
5.0,735208.0
5.0,730062.0
5.0,731898.0
5.0,735916.0
5.0,731181.0
5.0,731191.0
4.0,732670.0
2.0,731214.0
5.0,735905.0
5.0,734851.0
3.0,731196.0
4.0,735231.0
5.0,731188.0
4.0,732268.0
5.0,735885.0
4.0,731192.0
5.0,729797.0
5.0,731188.0
4.0,732615.0
5.0,732674.0
5.0,730502.0
5.0,730093.0
5.0,731194.0
4.0,731197.0
5.0,732664.0
5.0,732666.0
5.0,735140.0
5.0,731195.0
5.0,730031.0
5.0,732679.0
5.0,731194.0
5.0,731867.0
5.0,732677.0
5.0,731189.0
5.0,731880.0
5.0,731512.0
3.0,731495.0
5.0,735206.0
5.0,732582.0
2.0,732700.0
5.0,735527.0
5.0,732659.0
5.0,731221.0
5.0,735513.0
5.0,730136.0
5.0,735222.0
5.0,731200.0
5.0,731188.0
3.0,731181.0
5.0,733038.0
5.0,731479.0
2.0,731210.0
5.0,735940.0
4.0,731530.0
5.0,735246.0
5.0,734794.0
5.0,730136.0
5.0,732665.0
5.0,730837.0
3.0,735924.0
5.0,731485.0
5.0,730092.0
5.0,735930.0
5.0,730772.0
5.0,736258.0
5.0,734839.0
4.0,731180.0
4.0,731194.0
5.0,731191.0
5.0,732983.0
5.0,731137.0
5.0,731486.0
5.0,735151.0
5.0,731189.0
5.0,735868.0
5.0,731193.0
5.0,735863.0
4.0,731229.0
5.0,732662.0
5.0,731195.0
5.0,735623.0
5.0,732675.0
5.0,732942.0
5.0,732996.0
5.0,731196.0
5.0,731196.0
5.0,735148.0
5.0,732666.0
4.0,731191.0
3.0,730767.0
5.0,735606.0
5.0,734464.0
4.0,731208.0
5.0,735266.0
5.0,734531.0
5.0,735621.0
5.0,730426.0
4.0,729758.0
5.0,731500.0
4.0,735174.0
5.0,730832.0
5.0,729754.0
5.0,731487.0
4.0,731192.0
5.0,736281.0
5.0,734554.0
5.0,736241.0
4.0,732333.0
5.0,735967.0
5.0,731189.0
4.0,731189.0
5.0,731232.0
4.0,731496.0
5.0,735626.0
5.0,731189.0
5.0,735922.0
5.0,731188.0
3.0,735586.0
5.0,735533.0
5.0,732669.0
5.0,731506.0
5.0,735548.0
5.0,732232.0
5.0,730867.0
5.0,736259.0
5.0,735630.0
5.0,734890.0
5.0,735946.0
5.0,735903.0
5.0,731191.0
4.0,732652.0
5.0,731869.0
5.0,730873.0
3.0,731188.0
5.0,731188.0
5.0,735914.0
5.0,735601.0
5.0,731182.0
5.0,731194.0
5.0,732665.0
5.0,735861.0
4.0,731534.0
5.0,729775.0
5.0,731986.0
4.0,732580.0
5.0,735927.0
5.0,734049.0
5.0,735490.0
5.0,735973.0
5.0,735510.0
5.0,735623.0
5.0,731194.0
5.0,735911.0
5.0,732660.0
5.0,735618.0
5.0,731236.0
3.0,731190.0
5.0,731190.0
5.0,736261.0
1.0,736245.0
5.0,731584.0
5.0,732661.0
2.0,731180.0
5.0,735220.0
5.0,731189.0
5.0,731187.0
5.0,731192.0
5.0,731201.0
5.0,735234.0
5.0,735904.0
5.0,730150.0
5.0,732242.0
5.0,735878.0
5.0,730162.0
5.0,731186.0
4.0,731190.0
5.0,736286.0
5.0,731534.0
4.0,731892.0
5.0,731198.0
4.0,731190.0
5.0,731236.0
5.0,730101.0
5.0,731194.0
3.0,735568.0
5.0,731191.0
4.0,729766.0
5.0,731188.0
5.0,732656.0
4.0,733348.0
5.0,731228.0
5.0,731189.0
4.0,731858.0
4.0,731180.0
3.0,732353.0
5.0,732661.0
5.0,730514.0
5.0,734779.0
5.0,735498.0
5.0,736266.0
5.0,731500.0
5.0,735962.0
5.0,731189.0
2.0,731248.0
5.0,731959.0
5.0,732660.0
5.0,732703.0
5.0,735979.0
4.0,732659.0
3.0,731180.0
5.0,735243.0
5.0,736244.0
5.0,736261.0
5.0,734764.0
5.0,731216.0
5.0,735569.0
4.0,731908.0
5.0,731239.0
5.0,735510.0
4.0,735270.0
5.0,736295.0
5.0,730891.0
5.0,731195.0
5.0,732661.0
5.0,731192.0
4.0,731192.0
5.0,731191.0
4.0,731188.0
5.0,732663.0
4.0,731200.0
5.0,731190.0
5.0,731219.0
5.0,731585.0
5.0,732662.0
4.0,731211.0
5.0,735603.0
5.0,731200.0
4.0,731190.0
5.0,732215.0
5.0,735280.0
4.0,732669.0
5.0,735594.0
5.0,730040.0
5.0,731223.0
4.0,731868.0
5.0,735914.0
5.0,734765.0
5.0,735872.0
5.0,729763.0
3.0,731475.0
5.0,731257.0
3.0,731586.0
5.0,731509.0
5.0,735161.0
5.0,735244.0
5.0,735919.0
4.0,731200.0
5.0,732659.0
5.0,731917.0
5.0,729791.0
5.0,731189.0
5.0,735619.0
5.0,735868.0
5.0,729759.0
5.0,735992.0
4.0,731194.0
4.0,731190.0
4.0,731190.0
5.0,732206.0
4.0,731196.0
5.0,735187.0
5.0,735907.0
5.0,731193.0
2.0,731193.0
5.0,735628.0
5.0,733348.0
5.0,735519.0
5.0,734798.0
5.0,734798.0
5.0,734798.0
4.0,731195.0
5.0,731181.0
5.0,731189.0
5.0,731189.0
5.0,734826.0
5.0,735173.0
5.0,732660.0
5.0,736264.0
4.0,735955.0
5.0,729782.0
5.0,732671.0
5.0,731197.0
5.0,735204.0
2.0,731183.0
5.0,735946.0
5.0,735279.0
5.0,731194.0
5.0,731189.0
5.0,731575.0
3.0,731190.0
3.0,731190.0
5.0,736279.0
4.0,736247.0
5.0,731193.0
4.0,736272.0
5.0,735580.0
4.0,731193.0
5.0,732662.0
5.0,731189.0
5.0,736242.0
3.0,732668.0
4.0,731192.0
5.0,731625.0
5.0,735916.0
5.0,731194.0
5.0,731189.0
3.0,731190.0
5.0,735617.0
5.0,735868.0
5.0,735183.0
4.0,732664.0
5.0,731189.0
5.0,731153.0
5.0,730496.0
5.0,735886.0
2.0,731511.0
5.0,732662.0
5.0,730099.0
5.0,735960.0
4.0,731191.0
5.0,732674.0
5.0,731194.0
5.0,735880.0
4.0,735975.0
5.0,731868.0
5.0,729768.0
5.0,735874.0
5.0,736294.0
5.0,734050.0
3.0,734541.0
5.0,731206.0
5.0,731191.0
5.0,731190.0
5.0,735550.0
4.0,731193.0
2.0,731188.0
4.0,730512.0
5.0,731188.0
5.0,731188.0
5.0,735975.0
3.0,731197.0
5.0,735201.0
5.0,733348.0
4.0,735916.0
5.0,735901.0
4.0,731186.0
5.0,732661.0
2.0,731551.0
5.0,735951.0
5.0,735568.0
5.0,735492.0
4.0,734807.0
5.0,732678.0
5.0,735579.0
4.0,731845.0
3.0,732655.0
5.0,729786.0
5.0,735158.0
5.0,731251.0
5.0,735509.0
5.0,732677.0
5.0,731206.0
4.0,731210.0
5.0,731192.0
5.0,732652.0
5.0,731180.0
5.0,735602.0
4.0,735880.0
5.0,731193.0
5.0,732214.0
4.0,732241.0
5.0,732729.0
5.0,731538.0
2.0,732660.0
5.0,730155.0
3.0,731181.0
5.0,735534.0
4.0,731193.0
5.0,734767.0
5.0,735248.0
5.0,731202.0
2.0,732653.0
5.0,731190.0
5.0,734156.0
5.0,731181.0
5.0,734812.0
5.0,731117.0
5.0,736283.0
5.0,732663.0
3.0,735573.0
5.0,731191.0
5.0,735875.0
5.0,732661.0
5.0,735589.0
2.0,731197.0
5.0,729775.0
5.0,731904.0
5.0,735256.0
5.0,736220.0
5.0,732660.0
5.0,732665.0
5.0,735250.0
4.0,732660.0
5.0,735897.0
5.0,735541.0
5.0,736297.0
5.0,731539.0
5.0,735199.0
5.0,732661.0
5.0,732664.0
3.0,732668.0
4.0,731191.0
5.0,735578.0
4.0,731195.0
5.0,735565.0
3.0,730042.0
5.0,735868.0
4.0,734826.0
5.0,731228.0
5.0,735154.0
2.0,731510.0
5.0,735222.0
5.0,735255.0
5.0,731191.0
5.0,736293.0
5.0,731189.0
5.0,734780.0
4.0,732659.0
5.0,735564.0
4.0,735869.0
5.0,735868.0
4.0,731244.0
5.0,731216.0
5.0,731203.0
5.0,736304.0
5.0,735535.0
4.0,731475.0
4.0,735227.0
5.0,735880.0
4.0,736277.0
5.0,729809.0
5.0,731185.0
4.0,736231.0
5.0,734910.0
5.0,730063.0
5.0,735873.0
2.0,731209.0
5.0,735223.0
5.0,735586.0
5.0,731245.0
5.0,735918.0
4.0,729781.0
1.0,736271.0
4.0,731181.0
5.0,736273.0
5.0,731522.0
4.0,731503.0
4.0,732662.0
3.0,732662.0
5.0,735200.0
5.0,735200.0
5.0,735149.0
5.0,735235.0
5.0,732675.0
5.0,730021.0
5.0,731221.0
5.0,735593.0
5.0,736219.0
5.0,731189.0
5.0,729779.0
5.0,729753.0
5.0,735646.0
5.0,735251.0
5.0,735927.0
5.0,731189.0
5.0,731189.0
5.0,730040.0
5.0,735224.0
3.0,731184.0
2.0,731187.0
3.0,731218.0
5.0,735622.0
5.0,735879.0
4.0,731189.0
4.0,731188.0
5.0,731189.0
5.0,731970.0
5.0,735187.0
5.0,735626.0
5.0,735181.0
5.0,731189.0
4.0,735496.0
5.0,731193.0
5.0,734890.0
5.0,734845.0
4.0,731184.0
4.0,732665.0
5.0,735561.0
5.0,731190.0
5.0,731631.0
5.0,735896.0
4.0,731193.0
5.0,731191.0
3.0,731189.0
5.0,731188.0
5.0,735622.0
5.0,735235.0
5.0,735137.0
5.0,732596.0
5.0,729751.0
5.0,735964.0
4.0,732664.0
5.0,733081.0
5.0,731197.0
5.0,735630.0
5.0,735256.0
4.0,732662.0
5.0,732662.0
3.0,734467.0
5.0,733033.0
5.0,735514.0
4.0,730385.0
2.0,731211.0
4.0,731202.0
5.0,734049.0
5.0,731889.0
5.0,729778.0
5.0,730786.0
5.0,732668.0
5.0,735595.0
5.0,730078.0
5.0,732701.0
5.0,736297.0
5.0,735971.0
5.0,735945.0
5.0,730073.0
5.0,730421.0
5.0,735585.0
4.0,730795.0
4.0,731578.0
5.0,731191.0
4.0,732228.0
3.0,731191.0
4.0,731498.0
5.0,735260.0
5.0,731189.0
5.0,731188.0
5.0,735941.0
5.0,730049.0
5.0,735555.0
5.0,736243.0
5.0,730421.0
5.0,734835.0
3.0,731190.0
5.0,731188.0
5.0,732668.0
1.0,731184.0
5.0,731915.0
5.0,732674.0
5.0,735180.0
5.0,735937.0
5.0,735875.0
5.0,731191.0
5.0,731189.0
5.0,731189.0
5.0,735280.0
5.0,735923.0
2.0,731240.0
5.0,735240.0
5.0,732954.0
5.0,735171.0
3.0,731474.0
5.0,735220.0
2.0,731192.0
5.0,735185.0
5.0,735602.0
5.0,735881.0
5.0,734892.0
5.0,735224.0
5.0,735218.0
5.0,732661.0
5.0,734901.0
5.0,730502.0
5.0,736232.0
5.0,731189.0
5.0,731518.0
3.0,731225.0
5.0,732663.0
5.0,730825.0
5.0,732666.0
4.0,730390.0
4.0,729765.0
4.0,731239.0
5.0,734800.0
5.0,731192.0
5.0,735592.0
4.0,732281.0
5.0,731193.0
3.0,733350.0
5.0,731189.0
5.0,733307.0
5.0,736227.0
5.0,732660.0
5.0,731194.0
5.0,731192.0
5.0,731598.0
5.0,732293.0
3.0,729775.0
5.0,735542.0
5.0,735147.0
5.0,735978.0
5.0,735266.0
5.0,736230.0
5.0,735171.0
4.0,731188.0
5.0,736277.0
5.0,729770.0
5.0,731188.0
5.0,735526.0
5.0,736301.0
5.0,735894.0
5.0,731191.0
5.0,731189.0
4.0,735173.0
5.0,732309.0
5.0,736295.0
5.0,731192.0
5.0,731928.0
5.0,735212.0
5.0,736245.0
4.0,736284.0
5.0,734810.0
5.0,735205.0
4.0,731193.0
3.0,731191.0
5.0,730082.0
5.0,731198.0
5.0,731207.0
5.0,730019.0
5.0,734891.0
5.0,734842.0
5.0,731190.0
5.0,732662.0
5.0,729786.0
4.0,731190.0
5.0,735221.0
5.0,731192.0
5.0,735903.0
5.0,736256.0
5.0,732661.0
5.0,732993.0
4.0,731207.0
4.0,735578.0
5.0,735964.0
4.0,732674.0
5.0,736265.0
5.0,735942.0
5.0,732663.0
5.0,736250.0
4.0,731210.0
5.0,736283.0
5.0,731197.0
5.0,731545.0
3.0,733394.0
5.0,734896.0
4.0,735927.0
5.0,733345.0
5.0,735267.0
5.0,734900.0
5.0,734900.0
5.0,735979.0
5.0,735609.0
5.0,736298.0
5.0,735599.0
5.0,731235.0
5.0,731188.0
3.0,732674.0
5.0,734902.0
5.0,731205.0
2.0,731195.0
3.0,731193.0
5.0,735532.0
5.0,731191.0
5.0,731189.0
5.0,734792.0
5.0,735990.0
5.0,735136.0
5.0,731484.0
5.0,730046.0
5.0,730396.0
5.0,736295.0
5.0,731521.0
5.0,731565.0
5.0,731190.0
4.0,736009.0
5.0,731193.0
5.0,730426.0
5.0,735225.0
5.0,735620.0
5.0,730813.0
5.0,735991.0
5.0,736002.0
5.0,730772.0
4.0,732662.0
5.0,731922.0
5.0,734429.0
5.0,729761.0
5.0,736248.0
5.0,729756.0
4.0,731192.0
5.0,734074.0
5.0,732662.0
5.0,731186.0
5.0,735579.0
5.0,731518.0
5.0,735978.0
5.0,735526.0
5.0,730904.0
5.0,731192.0
5.0,735952.0
5.0,735564.0
5.0,735623.0
5.0,735585.0
5.0,732669.0
5.0,731231.0
5.0,735939.0
5.0,735952.0
5.0,735622.0
5.0,733712.0
5.0,735230.0
4.0,731595.0
5.0,735565.0
5.0,734883.0
5.0,736305.0
4.0,733332.0
3.0,731190.0
4.0,735521.0
4.0,730746.0
5.0,729799.0
5.0,732698.0
5.0,732662.0
2.0,731894.0
5.0,732349.0
5.0,731189.0
5.0,735237.0
5.0,730761.0
5.0,731547.0
5.0,732664.0
3.0,731192.0
5.0,732690.0
5.0,730148.0
4.0,730413.0
5.0,735944.0
5.0,730858.0
5.0,734911.0
5.0,730449.0
5.0,736248.0
5.0,734776.0
5.0,730378.0
5.0,731188.0
5.0,735505.0
5.0,735196.0
5.0,730766.0
5.0,734530.0
5.0,735908.0
5.0,735608.0
4.0,731189.0
5.0,735232.0
5.0,734478.0
5.0,734779.0
5.0,735921.0
5.0,731227.0
5.0,730038.0
5.0,730039.0
3.0,734394.0
3.0,731191.0
5.0,729756.0
5.0,732666.0
5.0,735939.0
5.0,735944.0
5.0,731197.0
5.0,734771.0
5.0,735972.0
5.0,735926.0
5.0,736226.0
5.0,735966.0
5.0,730092.0
5.0,731192.0
4.0,731191.0
5.0,735285.0
5.0,732252.0
5.0,735956.0
4.0,731196.0
5.0,731192.0
5.0,731214.0
5.0,734778.0
5.0,731186.0
4.0,731543.0
5.0,735261.0
5.0,735574.0
5.0,731187.0
5.0,731191.0
5.0,731189.0
3.0,731840.0
5.0,730842.0
2.0,731181.0
5.0,731203.0
5.0,735515.0
5.0,735956.0
5.0,730749.0
5.0,735915.0
5.0,736275.0
5.0,732661.0
5.0,731195.0
5.0,731527.0
5.0,731516.0
5.0,730118.0
5.0,735552.0
5.0,731895.0
5.0,736275.0
4.0,732666.0
5.0,735221.0
5.0,734837.0
5.0,731587.0
5.0,732212.0
5.0,732665.0
5.0,735155.0
5.0,735185.0
5.0,734794.0
5.0,735576.0
5.0,735177.0
5.0,734848.0
5.0,735230.0
5.0,734823.0
5.0,731205.0
5.0,734796.0
5.0,731199.0
5.0,735987.0
5.0,735508.0
5.0,735194.0
5.0,732667.0
5.0,735570.0
5.0,734842.0
3.0,731536.0
5.0,735235.0
5.0,735542.0
4.0,731191.0
5.0,735214.0
5.0,735524.0
5.0,735880.0
5.0,735241.0
1.0,731236.0
5.0,729778.0
4.0,731189.0
2.0,734133.0
5.0,735566.0
3.0,735590.0
5.0,735572.0
5.0,730032.0
5.0,734848.0
4.0,731198.0
5.0,736270.0
5.0,735213.0
5.0,735607.0
5.0,735906.0
5.0,735993.0
5.0,730832.0
5.0,734795.0
4.0,731190.0
5.0,730524.0
5.0,735516.0
4.0,731529.0
5.0,729779.0
5.0,736264.0
2.0,731193.0
5.0,731205.0
5.0,731235.0
5.0,735492.0
5.0,735965.0
5.0,736278.0
5.0,734801.0
5.0,735873.0
5.0,734916.0
5.0,731189.0
5.0,731263.0
5.0,736244.0
5.0,734846.0
4.0,731188.0
5.0,732660.0
5.0,730442.0
5.0,731191.0
5.0,735933.0
5.0,729777.0
4.0,731193.0
5.0,736246.0
5.0,735880.0
5.0,730155.0
3.0,731192.0
5.0,735881.0
5.0,735565.0
5.0,731189.0
5.0,733008.0
5.0,735512.0
5.0,735870.0
5.0,735995.0
5.0,730115.0
2.0,731193.0
5.0,733003.0
5.0,735882.0
3.0,731190.0
5.0,735184.0
5.0,735626.0
5.0,735943.0
5.0,734034.0
5.0,735868.0
4.0,734862.0
5.0,731189.0
4.0,735631.0
5.0,730781.0
5.0,731192.0
5.0,735243.0
5.0,735630.0
4.0,735882.0
5.0,735608.0
5.0,732668.0
5.0,736281.0
5.0,734788.0
5.0,731192.0
5.0,736248.0
3.0,731220.0
5.0,731937.0
5.0,735904.0
5.0,732672.0
5.0,736226.0
5.0,729769.0
5.0,735989.0
3.0,731959.0
5.0,735526.0
5.0,735951.0
5.0,735546.0
5.0,735938.0
5.0,735610.0
5.0,735561.0
5.0,731243.0
5.0,731483.0
4.0,734863.0
5.0,731216.0
5.0,735247.0
5.0,730874.0
2.0,731198.0
2.0,731198.0
5.0,732661.0
5.0,732663.0
5.0,731192.0
5.0,731191.0
5.0,736254.0
3.0,731216.0
5.0,735514.0
5.0,732666.0
5.0,734830.0
5.0,732653.0
5.0,730425.0
5.0,731190.0
5.0,735238.0
5.0,731511.0
4.0,733065.0
5.0,735272.0
5.0,734780.0
5.0,729787.0
5.0,735150.0
5.0,734867.0
5.0,735892.0
5.0,731918.0
5.0,729758.0
5.0,729759.0
5.0,733362.0
5.0,734884.0
5.0,732664.0
5.0,735225.0
5.0,736248.0
5.0,731217.0
5.0,731190.0
5.0,731190.0
5.0,731190.0
5.0,731189.0
5.0,730493.0
5.0,732661.0
5.0,734778.0
5.0,731224.0
5.0,734881.0
5.0,735183.0
5.0,730032.0
3.0,731538.0
5.0,731194.0
5.0,729807.0
5.0,734880.0
5.0,735933.0
5.0,734530.0
5.0,735162.0
5.0,731192.0
5.0,734536.0
4.0,734812.0
5.0,732661.0
5.0,732660.0
5.0,734758.0
4.0,734918.0
5.0,735904.0
5.0,734455.0
